AccountID,CustomerID,AccountType,Balance,CreatedDate,TotalDeposits,TotalWithdrawals,NetChange,RecalculatedBalance,BalanceMismatch
328,1435,Business,23303,2023-05-22,16239.539999999999,17826.16,-1586.6200000000008,-1586.6200000000008,True
329,892,Business,22531,2018-10-21,0.0,3125.3,-3125.3,-3125.3,True
330,3256,Business,45483,2023-02-12,0.0,0.0,0.0,0.0,True
331,1311,Checking,20944,2018-05-20,0.0,0.0,0.0,0.0,True
332,3618,Checking,86191,2020-09-22,9144.07,0.0,9144.07,9144.07,True
333,1844,Business,94885,2016-07-13,0.0,0.0,0.0,0.0,True
334,2248,Savings,86279,2024-05-24,4757.25,6020.3,-1263.0500000000002,-1263.0500000000002,True
335,1714,Business,56716,2016-07-25,1038.29,15605.89,-14567.599999999999,-14567.599999999999,True
336,2046,Savings,21580,2020-01-12,18249.38,0.0,18249.38,18249.38,True
337,3670,Business,15938,2023-08-31,0.0,0.0,0.0,0.0,True
338,4739,Business,75761,2025-03-16,9338.15,0.0,9338.15,9338.15,True
339,718,Savings,48303,2017-04-22,4734.33,9382.34,-4648.01,-4648.01,True
340,1023,Checking,74185,2020-10-14,0.0,0.0,0.0,0.0,True
341,609,Business,34456,2020-10-20,3443.95,3549.95,-106.0,-106.0,True
342,3778,Savings,62458,2022-02-15,8144.84,4662.13,3482.71,3482.71,True
343,4705,Savings,27871,2024-10-20,0.0,0.0,0.0,0.0,True
344,561,Savings,94455,2017-09-13,0.0,5115.43,-5115.43,-5115.43,True
345,979,Savings,12292,2021-08-02,0.0,0.0,0.0,0.0,True
346,3721,Business,95554,2020-03-21,6980.26,9284.74,-2304.4799999999996,-2304.4799999999996,True
347,2265,Checking,549,2020-12-29,27193.47,3334.22,23859.25,23859.25,True
348,1410,Checking,14907,2017-11-10,1265.88,15170.31,-13904.43,-13904.43,True
349,4506,Business,5375,2015-12-12,8565.5,0.0,8565.5,8565.5,True
350,4961,Business,769,2015-11-21,5860.05,8089.91,-2229.8599999999997,-2229.8599999999997,True
351,2215,Business,33016,2022-09-27,430.09,5755.1900000000005,-5325.1,-5325.1,True
352,4869,Savings,93382,2015-09-05,0.0,15107.33,-15107.33,-15107.33,True
353,4247,Checking,25481,2022-07-14,6147.6,8012.8,-1865.1999999999998,-1865.1999999999998,True
354,3463,Business,82693,2022-03-09,7209.34,5647.48,1561.8600000000006,1561.8600000000006,True
355,885,Business,26328,2022-05-23,9622.29,0.0,9622.29,9622.29,True
356,4982,Savings,42736,2024-05-19,0.0,8882.72,-8882.72,-8882.72,True
357,1960,Checking,84999,2025-03-16,10494.289999999999,0.0,10494.289999999999,10494.289999999999,True
358,4116,Business,86779,2024-02-29,8742.0,0.0,8742.0,8742.0,True
359,3677,Checking,15343,2024-10-30,0.0,0.0,0.0,0.0,True
360,3435,Savings,7973,2021-09-26,0.0,4501.61,-4501.61,-4501.61,True
361,4780,Business,87254,2023-03-19,0.0,0.0,0.0,0.0,True
362,3021,Savings,57282,2021-04-16,6756.85,0.0,6756.85,6756.85,True
363,2579,Business,71728,2023-01-05,16183.630000000001,0.0,16183.630000000001,16183.630000000001,True
364,407,Checking,46248,2020-07-10,7741.38,0.0,7741.38,7741.38,True
365,3675,Checking,15453,2020-05-18,0.0,7256.58,-7256.58,-7256.58,True
366,3271,Business,87951,2018-01-18,11118.73,0.0,11118.73,11118.73,True
367,1870,Business,25247,2015-07-04,14064.1,11845.43,2218.67,2218.67,True
368,2218,Business,36939,2022-09-30,0.0,10742.329999999998,-10742.329999999998,-10742.329999999998,True
369,984,Savings,99278,2020-10-24,28550.35,0.0,28550.35,28550.35,True
370,1205,Business,14189,2015-05-23,0.0,15069.73,-15069.73,-15069.73,True
371,1539,Checking,99184,2018-05-13,3018.1,0.0,3018.1,3018.1,True
372,4510,Business,53274,2017-03-14,0.0,3009.82,-3009.82,-3009.82,True
373,1543,Business,79625,2024-04-08,0.0,8687.79,-8687.79,-8687.79,True
374,1058,Checking,80237,2016-06-03,3095.48,7860.71,-4765.23,-4765.23,True
375,4123,Checking,86233,2016-06-18,10232.81,2356.3,7876.509999999999,7876.509999999999,True
376,3813,Checking,95937,2024-11-21,2581.37,7659.17,-5077.8,-5077.8,True
377,4030,Savings,96148,2021-10-11,1524.42,1663.09,-138.66999999999985,-138.66999999999985,True
378,3064,Savings,95095,2021-10-03,5614.38,13739.89,-8125.509999999999,-8125.509999999999,True
379,4598,Checking,92557,2020-03-28,18326.03,8465.38,9860.65,9860.65,True
380,2468,Business,61305,2019-05-22,0.0,11316.5,-11316.5,-11316.5,True
381,1458,Business,48687,2020-06-16,8136.67,3405.1,4731.57,4731.57,True
382,2060,Savings,89810,2021-11-04,0.0,3728.19,-3728.19,-3728.19,True
383,2108,Checking,42555,2018-03-31,6040.29,1694.6,4345.6900000000005,4345.6900000000005,True
384,4048,Business,14369,2022-07-23,7743.78,27870.77,-20126.99,-20126.99,True
385,2188,Business,9316,2018-06-28,6069.07,9115.46,-3046.3899999999994,-3046.3899999999994,True
386,4556,Savings,60834,2023-12-29,0.0,11.65,-11.65,-11.65,True
387,485,Business,34755,2017-07-13,2883.54,2620.89,262.6500000000001,262.6500000000001,True
388,4380,Business,36273,2017-04-13,18060.21,2829.08,15231.13,15231.13,True
389,4864,Checking,11025,2016-10-22,3247.94,0.0,3247.94,3247.94,True
390,1539,Checking,90543,2021-06-21,12596.29,19297.37,-6701.079999999998,-6701.079999999998,True
391,2768,Business,11093,2015-07-30,11001.56,0.0,11001.56,11001.56,True
392,4167,Business,81661,2019-06-18,6630.08,0.0,6630.08,6630.08,True
393,602,Business,33288,2015-07-27,7099.13,0.0,7099.13,7099.13,True
394,3301,Business,33332,2024-06-12,0.0,5511.03,-5511.03,-5511.03,True
395,3248,Business,18363,2016-08-02,0.0,6309.92,-6309.92,-6309.92,True
396,2930,Checking,41833,2025-03-26,6430.11,7108.07,-677.96,-677.96,True
397,1792,Checking,34819,2017-06-09,9642.12,7525.81,2116.3100000000004,2116.3100000000004,True
398,134,Checking,82042,2019-08-31,0.0,6414.45,-6414.45,-6414.45,True
399,869,Checking,76466,2021-07-11,11978.11,11151.330000000002,826.7799999999988,826.7799999999988,True
400,1672,Business,78151,2018-10-26,6090.88,0.0,6090.88,6090.88,True
401,2484,Checking,2026,2019-11-19,0.0,0.0,0.0,0.0,True
402,3700,Business,98563,2015-11-30,0.0,0.0,0.0,0.0,True
403,4725,Business,76853,2023-07-10,0.0,0.0,0.0,0.0,True
404,4895,Checking,84768,2017-05-07,0.0,0.0,0.0,0.0,True
405,257,Business,2911,2018-03-28,12149.0,21547.27,-9398.27,-9398.27,True
406,575,Business,57271,2020-06-15,9237.55,0.0,9237.55,9237.55,True
407,1764,Checking,87169,2023-10-04,9644.51,0.0,9644.51,9644.51,True
408,231,Savings,17347,2021-11-13,5806.25,20293.73,-14487.48,-14487.48,True
409,2497,Business,55080,2017-04-05,0.0,10209.62,-10209.62,-10209.62,True
410,621,Checking,38769,2019-06-04,3809.27,0.0,3809.27,3809.27,True
411,4546,Savings,91125,2025-03-23,0.0,5970.1,-5970.1,-5970.1,True
412,2986,Savings,45217,2016-09-18,8455.25,656.44,7798.8099999999995,7798.8099999999995,True
413,4248,Checking,60721,2024-04-06,6705.15,6685.53,19.61999999999989,19.61999999999989,True
414,2903,Savings,76266,2015-07-08,7044.93,7960.7,-915.7699999999995,-915.7699999999995,True
415,1176,Savings,11477,2017-07-20,0.0,0.0,0.0,0.0,True
416,112,Business,96150,2020-05-07,0.0,0.0,0.0,0.0,True
417,2869,Checking,84785,2024-01-01,3021.88,0.0,3021.88,3021.88,True
418,1523,Business,69173,2023-06-03,0.0,848.32,-848.32,-848.32,True
419,3055,Checking,73050,2020-07-26,0.0,0.0,0.0,0.0,True
420,1174,Checking,97279,2017-12-10,0.0,5216.59,-5216.59,-5216.59,True
421,88,Savings,98325,2023-12-03,0.0,0.0,0.0,0.0,True
422,1829,Checking,41840,2022-03-31,0.0,7859.38,-7859.38,-7859.38,True
423,790,Checking,11654,2024-11-03,7624.89,13942.490000000002,-6317.600000000001,-6317.600000000001,True
424,4702,Business,56089,2022-10-05,25433.65,3549.57,21884.08,21884.08,True
425,3706,Checking,54304,2016-09-27,9612.12,6958.27,2653.8500000000004,2653.8500000000004,True
426,1487,Savings,79814,2018-03-10,0.0,3566.27,-3566.27,-3566.27,True
427,3606,Savings,9913,2019-01-19,1177.22,2097.0499999999997,-919.8299999999997,-919.8299999999997,True
428,3892,Savings,27513,2016-10-08,11072.87,14695.37,-3622.5,-3622.5,True
429,588,Savings,29887,2016-04-29,0.0,7333.679999999999,-7333.679999999999,-7333.679999999999,True
430,4739,Checking,47375,2019-05-01,17993.89,4149.28,13844.61,13844.61,True
431,4638,Business,87991,2023-05-23,0.0,0.0,0.0,0.0,True
432,4503,Checking,24426,2021-05-20,5031.16,0.0,5031.16,5031.16,True
433,1291,Checking,94532,2021-06-21,0.0,0.0,0.0,0.0,True
434,4517,Savings,38921,2024-09-05,15320.86,7740.25,7580.610000000001,7580.610000000001,True
435,4713,Savings,86315,2017-12-25,24729.92,4772.23,19957.69,19957.69,True
436,1279,Business,2691,2023-06-20,0.0,0.0,0.0,0.0,True
437,4701,Savings,85706,2015-09-26,7065.92,0.0,7065.92,7065.92,True
438,2164,Business,58039,2016-07-04,0.0,5714.77,-5714.77,-5714.77,True
439,3261,Checking,82497,2015-10-02,8291.69,0.0,8291.69,8291.69,True
440,3598,Savings,38619,2018-01-08,0.0,10440.98,-10440.98,-10440.98,True
441,2532,Checking,44216,2021-04-15,6818.32,1707.1,5111.219999999999,5111.219999999999,True
442,1271,Checking,6653,2015-09-09,0.0,4727.5,-4727.5,-4727.5,True
443,86,Business,36540,2020-06-24,13003.46,8629.26,4374.199999999999,4374.199999999999,True
444,3526,Checking,31985,2017-04-26,0.0,23329.87,-23329.87,-23329.87,True
445,906,Business,75557,2022-05-12,12155.93,0.0,12155.93,12155.93,True
446,1221,Savings,76605,2021-01-03,9190.710000000001,0.0,9190.710000000001,9190.710000000001,True
447,4408,Business,60240,2021-07-05,3414.37,0.0,3414.37,3414.37,True
448,1591,Savings,30452,2022-12-12,0.0,0.0,0.0,0.0,True
449,3717,Checking,68235,2024-10-11,4108.96,5117.27,-1008.3100000000004,-1008.3100000000004,True
450,1651,Business,65039,2021-01-02,0.0,14752.37,-14752.37,-14752.37,True
451,3718,Business,51568,2015-12-01,0.0,0.0,0.0,0.0,True
452,4534,Checking,93787,2024-12-30,6462.56,0.0,6462.56,6462.56,True
453,3101,Savings,97629,2018-10-12,1113.32,0.0,1113.32,1113.32,True
454,541,Checking,61029,2024-05-14,8455.58,0.0,8455.58,8455.58,True
455,3748,Checking,32764,2023-07-15,843.75,7512.29,-6668.54,-6668.54,True
456,4721,Savings,28929,2021-01-10,23243.14,0.0,23243.14,23243.14,True
457,4256,Checking,29727,2018-01-28,10093.17,468.21,9624.960000000001,9624.960000000001,True
458,4849,Business,17661,2016-05-28,0.0,0.0,0.0,0.0,True
459,4300,Checking,43264,2022-11-06,0.0,7145.95,-7145.95,-7145.95,True
460,1291,Checking,51316,2018-12-14,12252.42,0.0,12252.42,12252.42,True
461,3586,Business,2067,2021-03-17,9895.67,0.0,9895.67,9895.67,True
462,3669,Checking,24384,2019-12-17,0.0,0.0,0.0,0.0,True
463,3076,Business,43187,2025-03-26,0.0,6528.91,-6528.91,-6528.91,True
464,236,Checking,70899,2018-03-06,5625.42,1266.44,4358.98,4358.98,True
465,3613,Checking,16792,2016-08-10,8261.81,0.0,8261.81,8261.81,True
466,513,Checking,3354,2024-09-05,0.0,0.0,0.0,0.0,True
467,909,Savings,68502,2019-12-07,7078.1,3381.31,3696.7900000000004,3696.7900000000004,True
468,964,Checking,52290,2021-05-12,1760.88,0.0,1760.88,1760.88,True
469,3049,Checking,65461,2018-05-12,11299.66,5533.7,5765.96,5765.96,True
470,464,Savings,74446,2020-09-13,10592.060000000001,0.0,10592.060000000001,10592.060000000001,True
471,1525,Savings,23150,2020-08-13,8359.93,3144.09,5215.84,5215.84,True
472,4563,Savings,69817,2021-02-09,0.0,0.0,0.0,0.0,True
473,373,Checking,59991,2025-03-03,3372.98,0.0,3372.98,3372.98,True
474,1206,Business,31227,2018-06-06,6109.57,9816.57,-3707.0,-3707.0,True
475,1995,Business,19929,2015-06-20,0.0,6129.6,-6129.6,-6129.6,True
476,690,Savings,84034,2022-06-25,0.0,10246.92,-10246.92,-10246.92,True
477,3060,Savings,1095,2020-09-21,7286.35,0.0,7286.35,7286.35,True
478,1566,Checking,79894,2018-01-27,4717.01,7002.26,-2285.25,-2285.25,True
479,1962,Savings,23432,2020-10-14,2533.82,1954.16,579.6600000000001,579.6600000000001,True
480,3482,Checking,60335,2016-10-03,0.0,377.52,-377.52,-377.52,True
481,751,Savings,37097,2025-04-10,9442.33,4520.04,4922.29,4922.29,True
482,1075,Savings,34595,2018-06-05,0.0,0.0,0.0,0.0,True
483,902,Checking,86128,2018-03-01,1695.43,3446.96,-1751.53,-1751.53,True
484,1130,Checking,49197,2015-07-12,915.95,994.73,-78.77999999999997,-78.77999999999997,True
485,1505,Business,42271,2016-08-07,5877.59,0.0,5877.59,5877.59,True
486,4982,Business,54145,2024-06-16,0.0,0.0,0.0,0.0,True
487,4635,Business,73754,2020-02-28,0.0,75.25,-75.25,-75.25,True
488,3475,Business,41772,2020-09-15,10719.92,0.0,10719.92,10719.92,True
489,2978,Checking,5662,2024-09-02,7925.25,1066.55,6858.7,6858.7,True
490,814,Savings,1653,2024-09-21,0.0,1548.66,-1548.66,-1548.66,True
491,4532,Business,70168,2023-05-02,0.0,6483.99,-6483.99,-6483.99,True
492,3555,Business,59903,2015-11-25,0.0,0.0,0.0,0.0,True
493,4191,Savings,59456,2022-10-22,6504.29,0.0,6504.29,6504.29,True
494,404,Checking,91011,2016-09-09,0.0,7602.81,-7602.81,-7602.81,True
495,3819,Savings,14381,2022-06-14,6079.25,0.0,6079.25,6079.25,True
496,4467,Checking,79078,2024-01-22,3496.17,7637.64,-4141.47,-4141.47,True
497,2465,Business,24895,2023-06-06,0.0,18505.8,-18505.8,-18505.8,True
498,484,Savings,38305,2017-08-09,0.0,5697.39,-5697.39,-5697.39,True
499,2526,Business,93197,2020-07-28,0.0,8411.529999999999,-8411.529999999999,-8411.529999999999,True
500,771,Savings,43445,2020-07-17,17731.15,0.0,17731.15,17731.15,True
501,573,Business,11740,2025-01-29,4436.6,6258.12,-1821.5199999999995,-1821.5199999999995,True
502,652,Business,69781,2025-04-08,0.0,9345.28,-9345.28,-9345.28,True
503,2608,Checking,60031,2017-09-23,6840.5199999999995,5106.700000000001,1733.8199999999988,1733.8199999999988,True
504,3206,Business,47272,2022-04-21,17587.84,0.0,17587.84,17587.84,True
505,2442,Business,57639,2016-04-02,5385.94,1416.19,3969.7499999999995,3969.7499999999995,True
506,3394,Business,47001,2018-03-20,25992.84,12841.18,13151.66,13151.66,True
507,251,Business,29810,2015-07-27,8857.14,15350.5,-6493.360000000001,-6493.360000000001,True
508,1369,Business,49935,2020-09-24,5919.53,0.0,5919.53,5919.53,True
509,1075,Checking,75721,2022-09-17,11825.19,0.0,11825.19,11825.19,True
510,2689,Checking,98168,2020-03-18,13053.16,0.0,13053.16,13053.16,True
511,2509,Business,92388,2016-12-06,8596.57,0.0,8596.57,8596.57,True
512,4589,Checking,77687,2021-03-01,0.0,14702.050000000001,-14702.050000000001,-14702.050000000001,True
513,758,Savings,63251,2015-11-18,21189.23,0.0,21189.23,21189.23,True
514,2976,Checking,8085,2015-06-09,0.0,6080.38,-6080.38,-6080.38,True
515,3296,Checking,16014,2020-02-02,4578.19,0.0,4578.19,4578.19,True
516,2091,Savings,71961,2015-12-21,0.0,4052.83,-4052.83,-4052.83,True
517,1040,Checking,76056,2020-05-05,6097.7,27393.87,-21296.17,-21296.17,True
518,2214,Business,29862,2021-06-28,16087.57,0.0,16087.57,16087.57,True
519,4660,Checking,20769,2024-07-24,9729.27,0.0,9729.27,9729.27,True
520,3622,Business,38206,2019-04-04,3787.31,0.0,3787.31,3787.31,True
521,688,Checking,72299,2021-01-15,14379.27,12783.59,1595.6800000000003,1595.6800000000003,True
522,547,Savings,81089,2018-06-04,985.2,12355.14,-11369.939999999999,-11369.939999999999,True
523,429,Checking,56720,2019-06-23,0.0,20824.190000000002,-20824.190000000002,-20824.190000000002,True
524,4263,Savings,3603,2016-03-10,7407.48,8929.89,-1522.4099999999999,-1522.4099999999999,True
525,1982,Savings,24550,2018-05-22,11996.380000000001,0.0,11996.380000000001,11996.380000000001,True
526,1599,Checking,52846,2020-02-04,26655.2,0.0,26655.2,26655.2,True
527,3043,Savings,20392,2024-01-03,3792.43,5407.71,-1615.2800000000002,-1615.2800000000002,True
528,3531,Business,59190,2022-06-11,11380.2,10197.57,1182.630000000001,1182.630000000001,True
529,1997,Business,25816,2017-02-01,0.0,5296.15,-5296.15,-5296.15,True
530,2893,Savings,80993,2019-10-03,7441.02,0.0,7441.02,7441.02,True
531,4517,Checking,51488,2025-03-01,0.0,3576.22,-3576.22,-3576.22,True
532,2271,Business,35197,2022-03-01,14032.14,8450.87,5581.269999999999,5581.269999999999,True
533,2173,Business,72636,2025-04-18,727.87,0.0,727.87,727.87,True
534,3149,Checking,55773,2021-03-09,92.64,6862.62,-6769.98,-6769.98,True
535,4641,Business,48478,2015-11-26,16868.65,24671.23,-7802.579999999998,-7802.579999999998,True
536,1627,Savings,35757,2022-11-10,6485.55,6662.95,-177.39999999999964,-177.39999999999964,True
537,4650,Checking,43699,2017-08-07,257.02,5138.17,-4881.15,-4881.15,True
538,87,Business,86902,2019-05-26,8084.42,5703.6900000000005,2380.7299999999996,2380.7299999999996,True
539,4561,Checking,21544,2021-12-07,5715.08,9169.62,-3454.540000000001,-3454.540000000001,True
540,4179,Checking,90023,2018-06-07,1983.1499999999999,1932.51,50.63999999999987,50.63999999999987,True
541,4076,Checking,30290,2018-08-25,13196.84,7654.34,5542.5,5542.5,True
542,3745,Savings,88660,2016-12-05,19533.54,3919.2,15614.34,15614.34,True
543,3351,Savings,81776,2021-02-23,0.0,0.0,0.0,0.0,True
544,4113,Business,82447,2024-05-22,0.0,0.0,0.0,0.0,True
545,2441,Savings,94859,2024-01-30,6330.11,1991.07,4339.04,4339.04,True
546,2079,Savings,22452,2019-10-15,3357.94,0.0,3357.94,3357.94,True
547,302,Checking,43483,2019-03-13,1292.01,0.0,1292.01,1292.01,True
548,2539,Business,43551,2022-04-22,9933.7,0.0,9933.7,9933.7,True
549,4654,Checking,39713,2022-06-21,0.0,0.0,0.0,0.0,True
550,378,Checking,49620,2019-06-30,0.0,4127.01,-4127.01,-4127.01,True
551,1018,Savings,71113,2016-10-31,9666.4,793.81,8872.59,8872.59,True
552,843,Savings,82847,2017-06-28,0.0,0.0,0.0,0.0,True
553,4446,Business,72434,2016-12-15,0.0,0.0,0.0,0.0,True
554,3905,Savings,63237,2022-07-09,1413.21,5407.7,-3994.49,-3994.49,True
555,1603,Business,91287,2025-04-04,0.0,4615.86,-4615.86,-4615.86,True
556,379,Checking,17411,2016-09-08,10683.02,9083.15,1599.8700000000008,1599.8700000000008,True
557,684,Business,41455,2024-10-10,5339.61,6641.1,-1301.4900000000007,-1301.4900000000007,True
558,332,Checking,47041,2015-09-21,330.1,0.0,330.1,330.1,True
559,3930,Business,59883,2018-09-20,10565.05,8742.07,1822.9799999999996,1822.9799999999996,True
560,1114,Savings,5919,2017-05-05,2725.79,8605.76,-5879.97,-5879.97,True
561,4788,Business,12227,2025-05-10,584.24,0.0,584.24,584.24,True
562,4000,Checking,83835,2016-09-02,0.0,20831.82,-20831.82,-20831.82,True
563,4023,Business,66409,2015-12-25,0.0,15857.6,-15857.6,-15857.6,True
564,2034,Savings,85205,2016-10-09,8438.55,14115.59,-5677.040000000001,-5677.040000000001,True
565,4689,Savings,15032,2017-11-28,19783.45,0.0,19783.45,19783.45,True
566,48,Savings,16330,2015-06-23,12356.730000000001,4322.8,8033.930000000001,8033.930000000001,True
567,1416,Business,2441,2024-01-18,0.0,1919.33,-1919.33,-1919.33,True
568,2801,Checking,72523,2024-12-11,0.0,2618.08,-2618.08,-2618.08,True
569,2773,Checking,77062,2015-12-06,15312.16,2133.37,13178.79,13178.79,True
570,4670,Savings,66412,2021-11-16,0.0,5286.91,-5286.91,-5286.91,True
571,2633,Business,49012,2016-05-17,0.0,8538.720000000001,-8538.720000000001,-8538.720000000001,True
572,2790,Savings,27811,2024-05-07,0.0,22675.4,-22675.4,-22675.4,True
573,3069,Savings,30432,2021-04-30,5767.98,8553.43,-2785.4500000000007,-2785.4500000000007,True
574,817,Checking,8859,2023-05-05,6775.2,10554.130000000001,-3778.930000000001,-3778.930000000001,True
575,3941,Savings,59477,2020-02-06,7412.43,0.0,7412.43,7412.43,True
576,3615,Checking,86057,2022-05-04,0.0,0.0,0.0,0.0,True
577,3809,Business,31607,2019-04-28,6325.53,10573.96,-4248.429999999999,-4248.429999999999,True
578,1472,Savings,80654,2020-01-09,0.0,0.0,0.0,0.0,True
579,3038,Business,8238,2023-05-16,18651.949999999997,4006.6200000000003,14645.329999999996,14645.329999999996,True
580,2007,Checking,91749,2024-07-10,5620.86,0.0,5620.86,5620.86,True
581,4099,Checking,75534,2019-01-19,0.0,9528.06,-9528.06,-9528.06,True
582,3073,Business,32116,2022-10-27,24.14,0.0,24.14,24.14,True
583,2195,Savings,42899,2016-09-30,8540.82,8584.63,-43.80999999999949,-43.80999999999949,True
584,2674,Savings,10728,2024-04-08,10415.65,10341.12,74.52999999999884,74.52999999999884,True
585,173,Checking,68328,2023-02-02,24541.68,5709.5,18832.18,18832.18,True
586,3517,Checking,98697,2019-10-29,0.0,0.0,0.0,0.0,True
587,318,Savings,28650,2022-04-26,13335.26,1002.73,12332.53,12332.53,True
588,4293,Savings,58672,2016-03-30,0.0,4543.3,-4543.3,-4543.3,True
589,2102,Checking,31097,2019-07-06,6154.27,7156.429999999999,-1002.159999999999,-1002.159999999999,True
590,2011,Business,92935,2021-09-17,4696.84,2993.93,1702.9100000000003,1702.9100000000003,True
591,2474,Savings,29915,2021-06-02,1464.99,12299.01,-10834.02,-10834.02,True
592,3821,Checking,84553,2022-01-09,16995.0,8821.0,8174.0,8174.0,True
593,2429,Business,12217,2020-09-05,0.0,9419.77,-9419.77,-9419.77,True
594,2931,Checking,73915,2021-08-21,0.0,0.0,0.0,0.0,True
595,1498,Checking,56405,2016-06-07,6960.95,3302.78,3658.1699999999996,3658.1699999999996,True
596,3539,Business,49742,2022-01-12,12803.32,12073.94,729.3799999999992,729.3799999999992,True
597,1000,Savings,27582,2017-01-07,9519.71,5664.39,3855.319999999999,3855.319999999999,True
598,1731,Business,52715,2023-01-09,0.0,8180.83,-8180.83,-8180.83,True
